테이블명	테이블한글명	컬럼명	컬럼한글명	"PK여부"	"NULL여부"	Default Value	타입	길이	"소수점"
TPRMPP_BTERML	프로젝트관리_전산업무비단말기기본변경로그	CHG_DTM	변경일시		N		DATE		
TPRMPP_BTERML	프로젝트관리_전산업무비단말기기본변경로그	CHG_USID	변경사용자ID		Y		VARCHAR2	14	
TPRMPP_BTERML	프로젝트관리_전산업무비단말기기본변경로그	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BTERML	프로젝트관리_전산업무비단말기기본변경로그	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BTERML	프로젝트관리_전산업무비단말기기본변경로그	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BTERML	프로젝트관리_전산업무비단말기기본변경로그	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BTERML	프로젝트관리_전산업무비단말기기본변경로그	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BTERML	프로젝트관리_전산업무비단말기기본변경로그	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BTERML	프로젝트관리_전산업무비단말기기본변경로그	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	LOG_HIS_TGR_SNO	로그이력전문일련번호	Y	N		NUMBER	18	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	ABUS_MNG_NO	사업관리번호		N		VARCHAR2	30	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	SNO	일련번호		N		NUMBER	9	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	ABUS_NM	사업명		Y		VARCHAR2	100	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	ABUS_CONE	사업내용		Y		VARCHAR2	1000	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	ABUS_NCS_CONE	사업필요성내용		Y		VARCHAR2	300	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	ABUS_TC	사업구분코드		N		VARCHAR2	2	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	BSE_YY	기준연도		Y		VARCHAR2	4	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	CNCD_RFR_NO	관련참조번호		Y		VARCHAR2	30	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	CPN_SAF_CONE	회사현황내용		Y		VARCHAR2	1000	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	DGOG_PPO_CONE	효과성목적내용		Y		VARCHAR2	4000	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	ABUS_RNG_CONE	사업범위내용		Y		VARCHAR2	600	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	DPL_YN	중복여부		Y		VARCHAR2	1	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	STT_DTM	시작일시		Y		DATE		
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	END_DTM	종료일시		Y		DATE		
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	EXE_PTT_YN	실행가능성여부		Y		VARCHAR2	1	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	FLF_FSG_DT	이행완료일자		Y		VARCHAR2	8	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	HRF_PLN_CONE	향후계획내용		Y		VARCHAR2	300	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	LST_YN	최종여부		Y		VARCHAR2	1	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	MN_PRG_CONE	주요진행내용		Y		VARCHAR2	2000	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	ODN_YN	경상여부		Y		VARCHAR2	1	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	PLM_DES	문제설명		Y		VARCHAR2	4000	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	PRLM_HRK_OGZ_C_CONE	인사상위조직코드내용		Y		VARCHAR2	100	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	SVN_DPM_C	주관부서코드		Y		VARCHAR2	20	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	SVN_DPM_NM	주관부서명		Y		VARCHAR2	100	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	SVN_TEM_C	주관팀코드		Y		VARCHAR2	5	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	SVN_TEM_NM	주관팀명		Y		VARCHAR2	100	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	TLR_USID	팀장사용자ID		Y		VARCHAR2	14	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	TLR_NM	팀장명		Y		VARCHAR2	100	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	USID	사용자ID		Y		VARCHAR2	14	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	USR_NM	사용자명		Y		VARCHAR2	100	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	DVM_DPM_C	개발부서코드		Y		VARCHAR2	20	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	DVM_TEM_C	개발팀코드		Y		VARCHAR2	5	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	DVM_TLR_USID	개발팀장사용자ID		Y		VARCHAR2	14	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	DVM_USID	개발사용자ID		Y		VARCHAR2	14	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	BZ_DTT_NM	업무구분명		Y		VARCHAR2	100	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	SKL_FLD_NM	기술분야명		Y		VARCHAR2	500	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	CST_TP_TC_NM	고객유형구분코드명		Y		VARCHAR2	1000	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	ABUS_PPO_CONE	사업목적내용		Y		VARCHAR2	300	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	IT_PTL_EDRT_TC	IT포탈전결권구분코드		Y		VARCHAR2	2	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	IT_PTL_RPR_STS_TC	IT포탈보고상태구분코드		Y		VARCHAR2	2	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	TOT_RQM_AMT	총소요금액		Y		NUMBER	18	3
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	MPL_AMT	예정금액		Y		NUMBER	18	3
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	DFR_AMT	지급금액		Y		NUMBER	18	3
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	CHG_DTT_YN	변경구분여부		N		VARCHAR2	1	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	CHG_DTM	변경일시		N		DATE		
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	CHG_USID	변경사용자ID		Y		VARCHAR2	14	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BPROJL	프로젝트관리_정보화사업기본변경로그	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	LOG_HIS_TGR_SNO	로그이력전문일련번호	Y	N		NUMBER	18	
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	GCL_MNG_NO	품목관리번호		N		VARCHAR2	16	
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	SNO	일련번호		N		NUMBER	9	
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	ABUS_MNG_NO	사업관리번호		Y		VARCHAR2	30	
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	FNT_TB_CRY_SNO	원천테이블적재일련번호		Y		NUMBER	10	
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	BSE_YM	기준년월		Y		VARCHAR2	6	
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	CNCD_FDTN_CONE	관련근거내용		Y		VARCHAR2	600	
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	DFR_CLE_C	지급주기코드		N		VARCHAR2	1	
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	GCL_NM	품목명		Y		VARCHAR2	100	
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	IOE_C	비목코드		Y		VARCHAR2	7	
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	ITR_INFR_YN	통합인프라여부		Y		VARCHAR2	1	
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	SECT_SYS_UTZ_YN	보안시스템운용여부		Y		VARCHAR2	1	
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	QTY	수량		Y		NUMBER	10	
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	AMT	금액		Y		NUMBER	18	3
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	MPL_AMT	예정금액		N	0	NUMBER	18	3
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	FC_AMT	외화금액		Y		NUMBER	18	3
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	CUR_C	통화코드		Y		VARCHAR2	3	
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	XCR	환율		Y		NUMBER	9	4
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	XCR_BSE_DT	환율기준일자		Y		VARCHAR2	8	
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	LST_YN	최종여부		Y		VARCHAR2	1	
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	CHG_DTT_YN	변경구분여부		N		VARCHAR2	1	
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	CHG_DTM	변경일시		N		DATE		
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	CHG_USID	변경사용자ID		Y		VARCHAR2	14	
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BITEML	프로젝트관리_정보화사업품목기본변경로그	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BPQNAM	프로젝트관리_협의회사전질의응답기본	IT_PTL_ASCT_ID	IT포탈협의회ID	Y	N		VARCHAR2	32	
TPRMPP_BPQNAM	프로젝트관리_협의회사전질의응답기본	QTN_ID	질의ID	Y	N		VARCHAR2	36	
TPRMPP_BPQNAM	프로젝트관리_협의회사전질의응답기본	QTN_CONE	질의내용		Y		VARCHAR2	4000	
TPRMPP_BPQNAM	프로젝트관리_협의회사전질의응답기본	QTN_DWU_USID	질의작성사용자ID		Y		VARCHAR2	14	
TPRMPP_BPQNAM	프로젝트관리_협의회사전질의응답기본	REP_CONE	답변내용		Y		VARCHAR2	2000	
TPRMPP_BPQNAM	프로젝트관리_협의회사전질의응답기본	REP_DWU_USID	답변작성사용자ID		Y		VARCHAR2	14	
TPRMPP_BPQNAM	프로젝트관리_협의회사전질의응답기본	QTN_RPD_RLT_YN	질의응답결과여부		Y		VARCHAR2	1	
TPRMPP_BPQNAM	프로젝트관리_협의회사전질의응답기본	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BPQNAM	프로젝트관리_협의회사전질의응답기본	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BPQNAM	프로젝트관리_협의회사전질의응답기본	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BPQNAM	프로젝트관리_협의회사전질의응답기본	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BPQNAM	프로젝트관리_협의회사전질의응답기본	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BPQNAM	프로젝트관리_협의회사전질의응답기본	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BPQNAM	프로젝트관리_협의회사전질의응답기본	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BMQNAM	프로젝트관리_협의회본회의질의응답기본	IT_PTL_ASCT_ID	IT포탈협의회ID	Y	N		VARCHAR2	32	
TPRMPP_BMQNAM	프로젝트관리_협의회본회의질의응답기본	QTN_ID	질의ID	Y	N		VARCHAR2	36	
TPRMPP_BMQNAM	프로젝트관리_협의회본회의질의응답기본	QTN_CONE	질의내용		Y		VARCHAR2	4000	
TPRMPP_BMQNAM	프로젝트관리_협의회본회의질의응답기본	QTN_DWU_USID	질의작성사용자ID		Y		VARCHAR2	14	
TPRMPP_BMQNAM	프로젝트관리_협의회본회의질의응답기본	REP_CONE	답변내용		Y		VARCHAR2	2000	
TPRMPP_BMQNAM	프로젝트관리_협의회본회의질의응답기본	REP_DWU_USID	답변작성사용자ID		Y		VARCHAR2	14	
TPRMPP_BMQNAM	프로젝트관리_협의회본회의질의응답기본	QTN_RPD_RLT_YN	질의응답결과여부		Y		VARCHAR2	1	
TPRMPP_BMQNAM	프로젝트관리_협의회본회의질의응답기본	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BMQNAM	프로젝트관리_협의회본회의질의응답기본	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BMQNAM	프로젝트관리_협의회본회의질의응답기본	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BMQNAM	프로젝트관리_협의회본회의질의응답기본	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BMQNAM	프로젝트관리_협의회본회의질의응답기본	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
TPRMPP_BMQNAM	프로젝트관리_협의회본회의질의응답기본	LST_CHG_USID	최종변경사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BMQNAM	프로젝트관리_협의회본회의질의응답기본	LST_CHG_DTM	최종변경일시		N	sysdate	DATE		
TPRMPP_BEVALM	프로젝트관리_협의회평가의견기본	IT_PTL_ASCT_ID	IT포탈협의회ID	Y	N		VARCHAR2	32	
TPRMPP_BEVALM	프로젝트관리_협의회평가의견기본	ENO	사원번호	Y	N		VARCHAR2	32	
TPRMPP_BEVALM	프로젝트관리_협의회평가의견기본	IT_PTL_CKG_ITM_TC	IT포탈점검항목구분코드	Y	N		VARCHAR2	2	
TPRMPP_BEVALM	프로젝트관리_협의회평가의견기본	QUEL_RCRD	문항점수		Y		NUMBER	5	
TPRMPP_BEVALM	프로젝트관리_협의회평가의견기본	CKG_OPNN_CONE	점검의견내용		Y		VARCHAR2	1000	
TPRMPP_BEVALM	프로젝트관리_협의회평가의견기본	FST_ENR_USID	최초등록사용자ID		N	'00000000000000'	VARCHAR2	14	
TPRMPP_BEVALM	프로젝트관리_협의회평가의견기본	FST_ENR_DTM	최초등록일시		N	sysdate	DATE		
TPRMPP_BEVALM	프로젝트관리_협의회평가의견기본	DEL_YN	삭제여부		N	'N'	VARCHAR2	1	
TPRMPP_BEVALM	프로젝트관리_협의회평가의견기본	GUID	GUID		N	'00000000000000000000000000000000000000'	VARCHAR2	38	
TPRMPP_BEVALM	프로젝트관리_협의회평가의견기본	GUID_PRG_SNO	GUID진행일련번호		N	0	NUMBER	4	
